id,x,y,z
676,5.711106,-0.022676622,-5.166325
677,5.7131004,-0.020091927,-5.175376
678,5.7139807,-0.015535509,-5.186106
679,5.7164364,-0.013488685,-5.195619
680,5.719107,-0.011661922,-5.205355
681,5.7218585,-0.009890711,-5.215227
682,5.724586,-0.008070146,-5.225166
683,5.7272534,-0.006271755,-5.235245
684,5.7286973,-0.0020975224,-5.2503366
685,5.7313347,-0.0007056343,-5.261228
686,5.7341356,0.00026663547,-5.2726154
687,5.737128,0.00078638876,-5.284532
688,5.740239,0.00096830213,-5.2968855
689,5.743328,0.0010240921,-5.3094916
690,5.745679,0.0017870319,-5.320549
691,5.7486634,0.0017557987,-5.3333983
692,5.7518077,0.0015815151,-5.346496
693,5.7551427,0.001245583,-5.359895
694,5.758524,0.00086435163,-5.373529
695,5.7618237,0.00062521856,-5.3872433
696,5.764381,0.0010367286,-5.398731
697,5.7672734,0.0013855338,-5.4123797
698,5.7699065,0.0020628823,-5.4259133
699,5.772368,0.0029283413,-5.4393387
700,5.774916,0.0036366829,-5.452812
701,5.778579,0.0045085796,-5.467299
702,5.781809,0.004013861,-5.481432
703,5.785244,0.0029796006,-5.495802
704,5.7887545,0.00173148,-5.5101137
705,5.792181,0.0006726631,-5.524084
706,5.795405,0.00013216818,-5.5375075
707,5.79848,2.7264003e-05,-5.552415
708,5.801501,0.00037607038,-5.5650105
709,5.804674,0.0006841072,-5.577641
710,5.808073,0.0006676563,-5.590574
711,5.8116045,0.00032051923,-5.6038218
712,5.8150835,-0.00011864817,-5.6171756
713,5.8178935,-0.00016156351,-5.6305475
714,5.820907,-0.00027075884,-5.643576
715,5.823726,-0.00036493418,-5.6566
716,5.826481,-0.0006174194,-5.6698055
717,5.829291,-0.0010890114,-5.6832986
718,5.8322,-0.0017532468,-5.6970925
719,5.8354564,-0.0015069596,-5.7107143
720,5.8384385,-0.0021692864,-5.7247715
721,5.8413343,-0.0026814095,-5.738839
722,5.84402,-0.0030206786,-5.7529
723,5.8464475,-0.0031909107,-5.7669625
724,5.8486,-0.0031506172,-5.7810273
725,5.8509955,-0.0020262352,-5.7962165
726,5.852856,-0.0015749088,-5.810281
727,5.8547997,-0.0011860481,-5.824454
728,5.856794,-0.0009812462,-5.8388343
729,5.8586025,-0.0007104031,-5.8532796
730,5.860033,3.489261e-05,-5.8674126
731,5.8610806,0.0014105686,-5.8809915
732,5.8613653,0.0036753067,-5.893391
733,5.8619237,0.005464637,-5.906499
734,5.86228,0.0070546535,-5.9198084
735,5.862439,0.008420075,-5.9333825
736,5.8624735,0.009654367,-5.947151
737,5.863257,0.011299219,-5.9595623
738,5.863304,0.012722338,-5.9733276
739,5.8634214,0.014362896,-5.9870067
740,5.863635,0.016042555,-6.000765
741,5.8638597,0.017553175,-6.014778
742,5.8639927,0.01880726,-6.029064
743,5.8655553,0.019659007,-6.0456076
744,5.86518,0.020429814,-6.0602403
745,5.8643923,0.0210801,-6.074806
746,5.8632402,0.02175113,-6.089156
747,5.8618364,0.022502864,-6.1032524
748,5.8602433,0.023238981,-6.117191
749,5.8601975,0.022672737,-6.133246
750,5.85836,0.023130143,-6.147187
751,5.8563404,0.023485744,-6.1611147
752,5.8540688,0.02378806,-6.174968
753,5.851508,0.024178112,-6.188628
754,5.8486905,0.024841035,-6.2019596
755,5.8466244,0.025546515,-6.2175646
756,5.843532,0.026812995,-6.2304864
757,5.8403106,0.028296912,-6.243437
758,5.836893,0.0299482,-6.256429
759,5.833246,0.031713154,-6.2693567
760,5.829355,0.033617165,-6.2820234
761,5.827106,0.03611454,-6.2992244
762,5.8228645,0.038827326,-6.3107543
763,5.818504,0.041919496,-6.321609
764,5.8139424,0.04495507,-6.332116
765,5.808969,0.04750585,-6.3426113
766,5.803467,0.04938739,-6.3532414
767,5.799848,0.04856315,-6.369094
768,5.7935233,0.049524035,-6.3795257
769,5.7870574,0.05047753,-6.389377
770,5.780609,0.051557984,-6.3985767
771,5.774193,0.052610613,-6.4073443
772,5.7676444,0.053349156,-6.415973
773,5.763086,0.05279794,-6.4313016
774,5.7558584,0.052432075,-6.4400635
775,5.748213,0.05162439,-6.4487047
776,5.740293,0.05061892,-6.4570265
777,5.732305,0.04966534,-6.4649396
778,5.7243414,0.048833158,-6.4724984
779,5.7182035,0.047477353,-6.485434
780,5.710112,0.046565417,-6.492909
781,5.7017593,0.045455545,-6.500477
782,5.693127,0.04417325,-6.5080996
783,5.6842833,0.042854387,-6.5156755
784,5.6673856,0.038978826,-6.5343876
785,5.658518,0.038382422,-6.5415907
786,5.6497416,0.038103025,-6.5487447
787,5.6409326,0.037961196,-6.5559998
788,5.631981,0.0378091,-6.563416
789,5.6228075,0.037563242,-6.5709424
790,5.613788,0.034476753,-6.5793996
791,5.6042476,0.033959255,-6.586854
792,5.594628,0.033545002,-6.5941386
793,5.585103,0.033479467,-6.6011543
794,5.5758557,0.033894088,-6.6078587
795,5.566921,0.034700412,-6.6143537
796,5.558694,0.03357981,-6.622148
797,5.549734,0.034484267,-6.6284037
798,5.5404553,0.035181787,-6.6344934
799,5.5309415,0.035755847,-6.640316
800,5.521415,0.036406703,-6.645796
801,5.512002,0.037228025,-6.650911
802,5.5034738,0.036307666,-6.655467
803,5.4941034,0.03717132,-6.6599874
804,5.484547,0.037879318,-6.664341
805,5.474778,0.038473584,-6.6685443
806,5.464889,0.039049037,-6.672555
807,5.4550085,0.03965856,-6.676282
808,5.447006,0.04024651,-6.6779227
809,5.437584,0.041069593,-6.6808844
810,5.4284215,0.0419689,-6.683604
811,5.419433,0.04284891,-6.686148
812,5.410515,0.043610405,-6.688602
813,5.401576,0.04419112,-6.6910057
814,5.3862023,0.044704136,-6.693508
815,5.3774314,0.045000788,-6.6955566
816,5.3689213,0.045444157,-6.697505
817,5.3606777,0.046038885,-6.6993957
818,5.3526425,0.046759274,-6.7012973
819,5.338751,0.048206713,-6.703758
820,5.331116,0.04922458,-6.705732
821,5.323805,0.050374474,-6.7076764
822,5.3106537,0.053190317,-6.711905
823,5.3010917,0.055813875,-6.713946
824,5.2954693,0.057928767,-6.7164783
825,5.2896156,0.059864964,-6.718995
826,5.2833357,0.061387856,-6.7213054
827,5.2704196,0.06495913,-6.724247
828,5.2635117,0.06572422,-6.725901
829,5.249936,0.06725701,-6.729353
830,5.243243,0.06797632,-6.7310257
831,5.23135,0.07224282,-6.7310886
832,5.2246675,0.07268366,-6.7319236
833,5.2114153,0.07326921,-6.732961
834,5.198784,0.0738562,-6.7338557
835,5.190412,0.073093496,-6.7305145
836,5.1839714,0.07288846,-6.7305737
837,5.170546,0.072026335,-6.730428
838,5.163765,0.071512304,-6.7303443
839,5.1488,0.06970986,-6.7272673
840,5.1424713,0.06924661,-6.727331
841,5.128612,0.06773337,-6.7276278
842,5.1240873,0.068855844,-6.728674
843,5.1102834,0.069195114,-6.7307124
844,5.1038733,0.06978854,-6.7321687
845,5.0915823,0.070815645,-6.734823
846,5.0842824,0.074180685,-6.7396555
847,5.0717907,0.07458886,-6.741171
848,5.058793,0.07466682,-6.7418184
849,5.052326,0.07468828,-6.7418113
850,5.0443187,0.07745298,-6.7457395
851,5.031439,0.07750329,-6.744723
852,5.0248914,0.077390514,-6.7439137
853,5.012093,0.0770665,-6.7422147
854,4.999414,0.07883581,-6.743782
855,4.993964,0.07849129,-6.7429414
856,4.983807,0.07746991,-6.7409487
857,4.970842,0.078610025,-6.742394
858,4.962703,0.07840236,-6.741853
859,4.9524746,0.07777151,-6.74214
860,4.940261,0.07927116,-6.7465196
861,4.9329824,0.077928625,-6.7474074
862,4.9214473,0.07632669,-6.749798
863,4.908127,0.07743677,-6.75337
864,4.904888,0.07698687,-6.7544856
865,4.901975,0.076550566,-6.755661
866,4.893627,0.075085476,-6.7589955
867,4.8822346,0.07561954,-6.7612886
868,4.878893,0.07458504,-6.761472
869,4.8718576,0.072035156,-6.7604103
870,4.86491,0.06982621,-6.7582765
871,4.852303,0.069549166,-6.755958
872,4.849575,0.06939919,-6.754653
873,4.844209,0.068807684,-6.751102
874,4.8336353,0.0685695,-6.746017
875,4.8305583,0.06840118,-6.743456
876,4.8240623,0.06810983,-6.737554
877,4.814724,0.06749376,-6.732695
878,4.8030424,0.06691178,-6.722092
879,4.792454,0.067961775,-6.7139096
880,4.783156,0.06702002,-6.7043366
881,4.773334,0.06603154,-6.6965475
882,4.770249,0.065303646,-6.693551
883,4.7672095,0.064503275,-6.690512
884,4.764279,0.06378754,-6.68758
885,4.7615457,0.06327947,-6.684941
886,4.754695,0.059953537,-6.678509
887,4.749306,0.059474077,-6.6735377
888,4.7437015,0.060467567,-6.671086
889,4.7340755,0.062383015,-6.667353
890,4.7290645,0.05792555,-6.659066
891,4.7248206,0.059789035,-6.658698
892,4.716585,0.059033718,-6.654697
893,4.7142386,0.059684597,-6.653913
894,4.703554,0.07111534,-6.6586595
895,4.693231,0.073707186,-6.657544
896,4.700021,0.07002767,-6.653777
897,4.6939526,0.07261499,-6.653123
898,4.6898646,0.07652458,-6.6581793
899,4.6848774,0.08045252,-6.6579995
900,4.683827,0.08558854,-6.6599317
901,4.688831,0.09428402,-6.663177
902,4.688817,0.09599694,-6.663338
903,4.6842375,0.10988409,-6.663142
904,4.6838493,0.11689051,-6.66367
905,4.6815953,0.1254445,-6.665941
906,4.68768,0.13899204,-6.664262
907,4.687935,0.14512953,-6.664568
908,4.684302,0.15119919,-6.670373
909,4.6851416,0.15163228,-6.6715703
910,4.6830063,0.16387257,-6.677409
911,4.685393,0.16388687,-6.6784177
912,4.680374,0.15103874,-6.6683035
913,4.69561,0.15499398,-6.675975
914,4.696126,0.15506813,-6.6763396
915,4.6979847,0.15494642,-6.677311
916,4.690695,0.1468235,-6.6724973
917,4.69338,0.14718255,-6.675565
918,4.684881,0.14837536,-6.6785245
919,4.6850233,0.1489869,-6.6783643
920,4.6838155,0.14977154,-6.6783924
921,4.6738095,0.15218624,-6.678807
922,4.6639295,0.15447101,-6.6789055
923,4.6612716,0.15525708,-6.6794386
924,4.6548457,0.15578827,-6.679841
925,4.643712,0.15739927,-6.682653
926,4.6345825,0.15785559,-6.684453
927,4.6331067,0.15826783,-6.6850214
928,4.624779,0.16068086,-6.6889257
929,4.61482,0.15419301,-6.693528
930,4.6100006,0.14355168,-6.694075
931,4.6104164,0.13270625,-6.6943207
932,4.608247,0.12335286,-6.6937804
933,4.604852,0.1136237,-6.690726
934,4.6023664,0.10462841,-6.68723
935,4.6010737,0.096898876,-6.6846337
936,4.600625,0.09413894,-6.683657
937,4.598803,0.08228382,-6.677591
938,4.5971475,0.07318147,-6.673529
939,4.597038,0.062111225,-6.6697483
940,4.5970125,0.05466875,-6.667244
941,4.595444,0.048090544,-6.6639194
942,4.5952687,0.044310894,-6.662483
943,4.5950985,0.03320655,-6.6582294
944,4.5934715,0.029650776,-6.6558003
945,4.5938435,0.025916422,-6.654345
946,4.5943637,0.022019709,-6.65274
947,4.5950418,0.018037407,-6.650983
948,4.595889,0.014052236,-6.649118
949,4.5960355,0.0059917816,-6.6440353
950,4.5972815,0.0020941147,-6.6419644
951,4.5987363,-0.0015510666,-6.640023
952,4.6022787,-0.008235132,-6.6365137
953,4.604373,-0.011492407,-6.634769
954,4.605773,-0.015129957,-6.6323104
955,4.612692,-0.0258762,-6.6260247
956,4.614965,-0.029453434,-6.6237793
957,4.617253,-0.0329496,-6.621544
958,4.6186996,-0.036494646,-6.618009
959,4.623085,-0.04350105,-6.6131325
960,4.6251845,-0.047102608,-6.6104813
961,4.6290684,-0.054511704,-6.6047373
962,4.630158,-0.058022175,-6.6007404
963,4.634136,-0.06519047,-6.5937057
964,4.636192,-0.06828753,-6.5901747
965,4.6401377,-0.073665775,-6.5831165
966,4.6416965,-0.07601873,-6.5786467
967,4.645362,-0.080038466,-6.572048
968,4.650292,-0.08591453,-6.5623035
969,4.651619,-0.09371749,-6.55133
970,4.6514764,-0.09740821,-6.5468516
971,4.6509433,-0.10148708,-6.5420194
972,4.650132,-0.1057295,-6.536972
973,4.6489224,-0.10801283,-6.531783
974,4.6468244,-0.115245976,-6.521495
975,4.644179,-0.12128083,-6.5110326
976,4.6399684,-0.12721792,-6.4992733
977,4.6378727,-0.12988916,-6.493272
978,4.63286,-0.13500872,-6.480686
979,4.629937,-0.1374816,-6.4741507
980,4.622791,-0.14258948,-6.4608135
981,4.6190777,-0.14512625,-6.4539294
982,4.610838,-0.15006915,-6.4402165
983,4.6062474,-0.15246502,-6.433323
984,4.6012673,-0.15479699,-6.426343
985,4.595445,-0.15670386,-6.4196234
986,4.5899096,-0.15869537,-6.412543
987,4.5843086,-0.16057649,-6.4055076
988,4.578756,-0.16239944,-6.3985877
989,4.573283,-0.16412082,-6.391831
990,4.567884,-0.16564766,-6.3852296
991,4.5619755,-0.16690102,-6.3781896
992,4.556521,-0.16785231,-6.371795
993,4.550972,-0.16853824,-6.3654766
994,4.545403,-0.1690673,-6.3591743
995,4.5399265,-0.16950074,-6.3528647
996,4.534594,-0.16983405,-6.3465753
997,4.5292053,-0.16986981,-6.3401437
998,4.524123,-0.17016879,-6.333893
999,4.514184,-0.17106953,-6.3214626
1000,4.504528,-0.17296615,-6.3090954
1001,4.4997945,-0.17287627,-6.3030477
1002,4.490542,-0.1755015,-6.29093
1003,4.4815145,-0.17765656,-6.2793374
1004,4.4770927,-0.17858021,-6.2736955
1005,4.472058,-0.1783742,-6.266832
1006,4.467903,-0.17915955,-6.2612996
1007,4.4639997,-0.17989865,-6.255856
1008,4.4603953,-0.18061534,-6.2505183
1009,4.4543343,-0.18187393,-6.240258
1010,4.4509463,-0.18078318,-6.232519
1011,4.448023,-0.18132797,-6.223258
1012,4.446293,-0.18214574,-6.2140884
1013,4.447238,-0.18344179,-6.202597
1014,4.4489374,-0.18516031,-6.1940904
1015,4.44935,-0.18681589,-6.1825724
1016,4.452167,-0.18882957,-6.173812
1017,4.4552107,-0.19077507,-6.164982
1018,4.4608865,-0.19281474,-6.1518545
1019,4.465618,-0.19508067,-6.1430717
1020,4.4708753,-0.19716635,-6.134335
1021,4.476568,-0.19766441,-6.1251574
1022,4.480026,-0.1978952,-6.1212325
1023,4.488476,-0.19684806,-6.1140013
1024,4.4979677,-0.19525638,-6.10506
1025,4.503342,-0.19459668,-6.101408
1026,4.5088444,-0.19405285,-6.097706
1027,4.5144796,-0.19352737,-6.0940375
1028,4.5202556,-0.19304147,-6.090446
1029,4.526189,-0.19261089,-6.0869255
1030,4.532294,-0.19130865,-6.0840597
1031,4.5383644,-0.19093719,-6.080696
1032,4.5502677,-0.19067994,-6.0740232
1033,4.556077,-0.1907796,-6.070725
1034,4.568128,-0.19040194,-6.064031
1035,4.580073,-0.18994609,-6.0583405
1036,4.586076,-0.18942085,-6.0557075
1037,4.592048,-0.18879262,-6.0531425
1038,4.5980053,-0.18813911,-6.05063
1039,4.605158,-0.18644014,-6.046877
1040,4.6112556,-0.18573752,-6.0445476
1041,4.617384,-0.18511191,-6.0423107
1042,4.6234765,-0.1846911,-6.0401006
1043,4.6294355,-0.18454066,-6.0378714
1044,4.635176,-0.18465558,-6.035608
1045,4.6402664,-0.18428628,-6.0335073
1046,4.6456137,-0.1847271,-6.0312614
1047,4.6508813,-0.18520561,-6.029086
1048,4.6560774,-0.18560234,-6.027037
1049,4.6661797,-0.18614021,-6.0232487
1050,4.67586,-0.1860868,-6.019307
1051,4.685196,-0.18522182,-6.0161443
1052,4.6897655,-0.18452588,-6.0146728
1053,4.6989784,-0.18263212,-6.0112047
1054,4.7067733,-0.1808621,-6.008308
1055,4.7174244,-0.17911246,-6.00373
1056,4.728034,-0.17661098,-6.000182
1057,4.737746,-0.17605366,-5.9970813
1058,4.7445965,-0.17488554,-5.995811
1059,4.747867,-0.17473832,-5.995378
1060,4.7510476,-0.17467645,-5.9949784
1061,4.7570252,-0.1748108,-5.9941845
1062,4.765167,-0.17391518,-5.9933906
1063,4.7769494,-0.17412344,-5.9915137
1064,4.7868767,-0.171927,-5.989835
1065,4.795532,-0.16633883,-5.9874783
1066,4.7976155,-0.16425672,-5.986675
1067,4.8020253,-0.15817347,-5.98466
1068,4.8048525,-0.15419474,-5.9827604
1069,4.805897,-0.15261665,-5.9807043
1070,4.8111634,-0.14373568,-5.9763613
1071,4.813598,-0.13840178,-5.9743795
1072,4.8159027,-0.13408592,-5.972087
1073,4.821867,-0.12338201,-5.965713
1074,4.8228903,-0.12148801,-5.964404
1075,4.8255568,-0.11640493,-5.9599094
1076,4.8267365,-0.11447243,-5.957894
1077,4.828379,-0.11138407,-5.9547515
1078,4.832246,-0.10470728,-5.9463143
1079,4.832999,-0.1035847,-5.9445267
1080,4.835072,-0.10044626,-5.938826
1081,4.8367677,-0.097539105,-5.9332557
1082,4.8389544,-0.09454266,-5.927497
1083,4.840916,-0.09105853,-5.9233737
1084,4.845467,-0.086088695,-5.9134035
1085,4.847067,-0.08470658,-5.9096746
1086,4.849562,-0.08204345,-5.904147
1087,4.854101,-0.07663206,-5.893639
1088,4.8552685,-0.07458297,-5.8902617
1089,4.8578496,-0.06964687,-5.8822427
1090,4.8591504,-0.064883985,-5.8749814
1091,4.860586,-0.05505136,-5.864111
1092,4.860908,-0.053514037,-5.862548
1093,4.861423,-0.044223227,-5.8576436
1094,4.8626075,-0.040833272,-5.8536077
1095,4.863856,-0.034049544,-5.847207
1096,4.8652706,-0.031990204,-5.84144
1097,4.8667493,-0.026585855,-5.833409
1098,4.866741,-0.023505365,-5.8304973
1099,4.867478,-0.020084534,-5.823346
1100,4.8689985,-0.014653122,-5.814532
1101,4.8707995,-0.010341083,-5.8040166
1102,4.8733554,-0.007467781,-5.792656
1103,4.8750486,-0.007338559,-5.786069
1104,4.8758054,-0.0068799607,-5.782896
1105,4.8796043,-0.008013163,-5.772767
1106,4.8834033,-0.010242617,-5.761438
1107,4.885732,-0.011897599,-5.7529287
1108,4.888136,-0.013305461,-5.7442727
1109,4.8919883,-0.013810789,-5.7313094
1110,4.8939734,-0.013230121,-5.7230597
1111,4.8956947,-0.012012994,-5.7152624
1112,4.8961825,-0.012560641,-5.710702
1113,4.897118,-0.009182131,-5.70433
1114,4.897241,-0.0042771446,-5.698329
1115,4.8970146,0.0010462642,-5.691979
1116,4.89714,0.0066984543,-5.686248
1117,4.897492,0.009807433,-5.683732
1118,4.898257,0.015896404,-5.6784163
1119,4.8983574,0.022544349,-5.67358
1120,4.8984222,0.025232395,-5.670234
1121,4.8985176,0.030960044,-5.6642184
1122,4.899315,0.036124915,-5.6590037
1123,4.8998723,0.041204777,-5.6543407
1124,4.900331,0.04530498,-5.6500263
1125,4.901383,0.051072206,-5.644558
1126,4.9034457,0.055502024,-5.6379304
1127,4.90389,0.058129277,-5.6342955
1128,4.9041014,0.06366893,-5.6237755
1129,4.9043345,0.06506642,-5.622151
1130,4.903455,0.06931158,-5.6148477
1131,4.9011154,0.07409212,-5.604518
1132,4.9000597,0.07521233,-5.6007195
1133,4.8940716,0.07724246,-5.5942254
1134,4.8834,0.07648703,-5.5869603
1135,4.878947,0.07667812,-5.5849648
1136,4.8741436,0.077078424,-5.5831156
1137,4.8618426,0.07809516,-5.5788198
1138,4.854596,0.07722792,-5.575893
1139,4.8507204,0.076632105,-5.574294
1140,4.842308,0.0758036,-5.5703173
1141,4.838037,0.07495292,-5.568455
1142,4.8337407,0.074079834,-5.566605
1143,4.8294196,0.07317432,-5.5647154
1144,4.8200326,0.07176169,-5.560352
1145,4.8106694,0.06973299,-5.555822
1146,4.805945,0.06891664,-5.5535994
1147,4.801212,0.06827863,-5.5514445
1148,4.792239,0.067513786,-5.547416
1149,4.782626,0.066793524,-5.5432305
1150,4.772862,0.06614097,-5.5390916
1151,4.763117,0.06563028,-5.534971
1152,4.753151,0.06522139,-5.5310235
1153,4.7480783,0.06499537,-5.529041
1154,4.7429557,0.06480202,-5.5270953
1155,4.7313833,0.0649732,-5.5225024
1156,4.7263165,0.06502398,-5.5206723
1157,4.7212615,0.06520017,-5.5188885
1158,4.7110457,0.06581839,-5.515325
1159,4.705848,0.06630071,-5.5135636
1160,4.701075,0.068068825,-5.5120096
1161,4.690214,0.07024559,-5.5089335
1162,4.6846147,0.0716215,-5.50752
1163,4.6733813,0.0745159,-5.5048146
1164,4.66787,0.076233946,-5.5026135
1165,4.6622972,0.07753285,-5.5012884
1166,4.651103,0.079663835,-5.498588
1167,4.6400685,0.08117541,-5.495839
1168,4.634534,0.082166515,-5.494351
1169,4.624023,0.08298167,-5.491551
1170,4.6139255,0.08356317,-5.488773
1171,4.604454,0.08435067,-5.4859805
1172,4.5995216,0.084422916,-5.4844804
1173,4.5944624,0.08426317,-5.4829054
1174,4.5838323,0.08352455,-5.4796314
1175,4.573102,0.08296474,-5.4764414
1176,4.5616508,0.0830067,-5.4740353
1177,4.55091,0.08307155,-5.472085
1178,4.5409856,0.08287486,-5.4701157
1179,4.5315127,0.08240231,-5.468739
1180,4.5219707,0.08117374,-5.467276
1181,4.5113077,0.07958325,-5.465118
1182,4.506388,0.078721605,-5.4645643
1183,4.501452,0.07792338,-5.464182
1184,4.4917374,0.076458775,-5.4637833
1185,4.4824586,0.07534202,-5.4632688
1186,4.4784203,0.07487472,-5.463493
1187,4.474652,0.07451733,-5.4638314
1188,4.464273,0.07361182,-5.464694
1189,4.4538584,0.073625885,-5.4648747
1190,4.4432173,0.07384714,-5.4650183
1191,4.434055,0.07483014,-5.465223
1192,4.424355,0.07471379,-5.4653664
1193,4.422512,0.07508119,-5.465551
1194,4.4195247,0.07486638,-5.4655876
1195,4.4137874,0.07438525,-5.465723
1196,4.40354,0.07335123,-5.465875
1197,4.3944006,0.07236036,-5.466555
1198,4.3848243,0.071587645,-5.467212
1199,4.374052,0.068944775,-5.467609
1200,4.367087,0.06451591,-5.467323
1201,4.3647842,0.062991224,-5.467432
1202,4.3582397,0.061131086,-5.464898
1203,4.356855,0.06541046,-5.4580545
1204,4.356315,0.06908879,-5.4543686
1205,4.358687,0.0752972,-5.4497237
1206,4.363231,0.08040198,-5.444637
1207,4.3652225,0.084071,-5.4413633
1208,4.365596,0.08524879,-5.4403777
1209,4.370939,0.09505304,-5.4344325
1210,4.3752666,0.10384566,-5.4291797
1211,4.3763504,0.106051035,-5.427966
1212,4.379429,0.11263641,-5.4243574
1213,4.3813148,0.11695822,-5.421928
1214,4.3856635,0.12464961,-5.4190288
1215,4.386692,0.12611778,-5.4181056
1216,4.390557,0.13169298,-5.414344
1217,4.3939714,0.13661775,-5.41227
1218,4.3959866,0.13989982,-5.410122
1219,4.3989024,0.14506349,-5.4081783
1220,4.4035554,0.15268978,-5.4047647
1221,4.4050317,0.15543374,-5.403563
1222,4.4117675,0.16575703,-5.3994923
1223,4.415011,0.16996631,-5.397556
1224,4.4198847,0.17565498,-5.3954406
1225,4.4216366,0.17749414,-5.3949604
1226,4.425319,0.18058142,-5.3933225
1227,4.4304476,0.18508324,-5.392073
1228,4.4350343,0.18820295,-5.3906174
1229,4.445302,0.1938723,-5.3885174
1230,4.4490566,0.19524035,-5.3878064
1231,4.455428,0.19718775,-5.3871374
1232,4.465343,0.19947916,-5.386356
1233,4.4767284,0.20230064,-5.3863206
1234,4.485154,0.2045289,-5.3862624
1235,4.4880676,0.20527944,-5.3861694
1236,4.496906,0.20745453,-5.3858433
1237,4.507593,0.20990667,-5.3848257
1238,4.515843,0.21153268,-5.3840766
1239,4.526252,0.21386227,-5.383324
1240,4.534264,0.21563873,-5.3832307
1241,4.5371504,0.21614015,-5.383283
1242,4.5459747,0.21744904,-5.38322
1243,4.5552487,0.21857962,-5.3831816
1244,4.5658865,0.21948203,-5.3832326
1245,4.5767717,0.21994886,-5.3833756
1246,4.588462,0.21991906,-5.3835645
1247,4.5962048,0.21986493,-5.383928
1248,4.6082873,0.21920165,-5.3843775
1249,4.616699,0.21837434,-5.384831
1250,4.6249423,0.21710595,-5.3850155
1251,4.629333,0.21625575,-5.3851256
1252,4.6383915,0.21445403,-5.3853583
1253,4.6472874,0.21290165,-5.3854756
1254,4.656337,0.21171746,-5.385794
1255,4.665685,0.2109612,-5.386377
1256,4.675069,0.21022186,-5.386893
1257,4.6888556,0.20963106,-5.387686
1258,4.697797,0.2093347,-5.388146
1259,4.7068725,0.20898947,-5.3886447
1260,4.715595,0.20886001,-5.388994
1261,4.7281075,0.20893914,-5.3895187
1262,4.7362924,0.20909414,-5.38982
1263,4.748502,0.20896515,-5.3902307
1264,4.756529,0.20883855,-5.390836
1265,4.7686095,0.20842254,-5.391633
1266,4.7769446,0.20815644,-5.392328
1267,4.7889524,0.2079173,-5.393903
1268,4.796985,0.20796975,-5.3952346
1269,4.808794,0.20763645,-5.39701
1270,4.8162704,0.20754752,-5.398181
1271,4.8274975,0.20736349,-5.4002843
1272,4.8370695,0.20699582,-5.401679
1273,4.847051,0.20670351,-5.4037414
1274,4.855147,0.20649967,-5.405411
1275,4.8663964,0.20624301,-5.4083514
1276,4.8751783,0.20682985,-5.410493
1277,4.885296,0.20837852,-5.413777
1278,4.893283,0.2095209,-5.4153657
1279,4.89669,0.21034011,-5.4165697
1280,4.90505,0.21136305,-5.4187055
1281,4.91513,0.21129486,-5.4227567
1282,4.919993,0.21141109,-5.4251456
1283,4.926395,0.21177396,-5.428149
1284,4.9363194,0.21406811,-5.43298
1285,4.94135,0.21515796,-5.4353704
1286,4.9458766,0.21584865,-5.437758
1287,4.955975,0.21744487,-5.4425735
1288,4.961384,0.21889314,-5.4453864
1289,4.9656405,0.21979961,-5.44713
1290,4.975027,0.22017607,-5.446464
1291,4.9791446,0.22022185,-5.444625
1292,4.985509,0.22127196,-5.4403415
1293,4.9931717,0.22362122,-5.4346337
1294,4.995537,0.22479185,-5.4320703
1295,4.996719,0.22554407,-5.430709
1296,5.0022726,0.22923562,-5.424196
1297,5.0052304,0.23107061,-5.420422
1298,5.00834,0.2334859,-5.4129405
1299,5.009592,0.2356461,-5.4077888
1300,5.010618,0.23635122,-5.4047546
1301,5.0130205,0.24176821,-5.3946385
1302,5.014048,0.24524316,-5.3903217
1303,5.014634,0.25022277,-5.3832116
1304,5.0144463,0.25677773,-5.3753967
1305,5.013975,0.25896832,-5.3731093
1306,5.0132127,0.2664424,-5.364495
1307,5.011614,0.27323255,-5.354591
1308,5.011189,0.27521273,-5.3508863
1309,5.010387,0.27887875,-5.3434324
1310,5.0085015,0.28405234,-5.332169
1311,5.0076475,0.28562924,-5.328084
1312,5.006713,0.28724417,-5.324053
1313,5.004802,0.2907718,-5.3165574
1314,5.003914,0.29270563,-5.313219
1315,5.002365,0.296465,-5.3065724
1316,5.001274,0.298282,-5.303908
1317,4.996076,0.30644366,-5.2944684
1318,4.9949813,0.30919167,-5.2931647
1319,4.9934444,0.31519902,-5.291359
1320,4.99061,0.32787967,-5.2886043
1321,4.990453,0.3376232,-5.2857985
1322,4.9904094,0.34082016,-5.284971
1323,4.9904075,0.34658766,-5.2827907
1324,4.990586,0.35534605,-5.280923
1325,4.991952,0.36720392,-5.278624
1326,4.99312,0.37548134,-5.2753315
1327,4.99335,0.37686178,-5.274188
1328,4.9931483,0.38014218,-5.2646275
1329,4.9915905,0.37980863,-5.254356
1330,4.9848113,0.3823962,-5.2456336
1331,4.9835577,0.38292918,-5.244508
1332,4.974418,0.38341007,-5.2352285
1333,4.973255,0.38293883,-5.2336917
1334,4.963633,0.3847489,-5.224302
1335,4.9621153,0.38537845,-5.2231607
1336,4.954732,0.38923433,-5.219279
1337,4.944939,0.39295527,-5.2153573
1338,4.942911,0.39337453,-5.2144604
1339,4.9330926,0.39445016,-5.210489
1340,4.9236474,0.39300677,-5.2080836
1341,4.914103,0.38957974,-5.2057576
1342,4.9044414,0.38720998,-5.2049375
1343,4.893182,0.3844827,-5.2027736
1344,4.8828373,0.3829169,-5.198986
