id,x,y,z,r,g,b
1707,0.163359,0.347771,-3.6011503,0.35686275,0.4862745,0.5254902
1708,0.21282847,0.364735,-3.5040517,0.37254903,0.41568628,0.6
1709,0.12278322,0.36607176,-3.5359635,0.4,0.39215687,0.61960787
1710,0.10566322,0.38212708,-3.385936,0.16862746,0.5411765,0.48235294
1711,-0.29365024,0.36790407,-3.4704266,0.2784314,0.44705883,0.5686275
1712,-0.36605036,0.43617985,-3.307382,0.5921569,0.36862746,0.65882355
1713,-0.18660288,0.37755445,-3.2480178,0.15686275,0.49803922,0.5176471
1714,0.24934141,0.35081458,-3.4887776,0.5686275,0.38039216,0.6313726
1715,0.30392465,0.35601947,-3.206062,0.8392157,0.32156864,0.6156863
1716,0.3434401,0.3611691,-3.1517746,0.8745098,0.3137255,0.5882353
1717,0.43004805,0.34239596,-3.4560132,0.101960786,0.5019608,0.5058824
1718,0.24915598,0.35592917,-3.443489,0.7019608,0.3529412,0.64705884
1719,0.05582385,0.38116628,-3.4894047,0.16862746,0.5411765,0.48235294
1720,0.11200213,0.38534635,-3.2831864,0.09803922,0.49803922,0.5058824
1721,0.39017898,0.36216074,-3.352801,0.18039216,0.5568628,0.4745098
1722,0.03483971,0.52124465,-3.3913605,0.5529412,0.49019608,0.5019608
1723,0.062393073,0.38114795,-3.344683,0.10980392,0.49019608,0.5176471
1724,-0.24597833,0.36376798,-3.4890857,0.2,0.49411765,0.52156866
1725,-0.11229102,0.3761844,-3.253847,0.14509805,0.49803922,0.50980395
1726,-0.36915058,0.3777096,-3.322813,0.53333336,0.37254903,0.6313726
1727,-0.39525506,0.4405691,-3.3211865,0.42745098,0.41960785,0.60784316
1728,-0.89401585,0.34316006,-3.7372353,0.05882353,0.5058824,0.49803922
1729,0.3884678,0.36967224,-3.3468487,0.3137255,0.48235294,0.53333336
1730,0.03980117,0.45205238,-3.4666572,0.09411765,0.49803922,0.50980395
1731,-0.092799,0.36886904,-3.3840632,0.15294118,0.50980395,0.5058824
1732,-0.45986924,0.4517821,-3.3037863,0.15294118,0.5529412,0.4745098
1733,0.48362488,0.35945782,-3.3049483,0.12941177,0.5411765,0.47843137
1734,0.3699715,0.35382438,-3.2124646,0.16862746,0.5411765,0.48235294
1735,-0.18202366,0.3700826,-3.5546718,0.30588236,0.44313726,0.5803922
1736,0.32950813,0.35666233,-3.1389544,0.8901961,0.3254902,0.5803922
1737,-0.77683,0.36322966,-3.67272,0.1764706,0.50980395,0.5137255
1738,-0.4054506,0.35477215,-3.3274589,0.3529412,0.41960785,0.5921569
1739,0.4764408,0.34998527,-3.2494917,0.31764707,0.53333336,0.49019608
1740,0.29276413,0.36414787,-3.4207382,0.18039216,0.5568628,0.4745098
1741,0.4560601,0.35421976,-3.2090871,0.35686275,0.4862745,0.5254902
1742,0.006886304,0.42528751,-3.4724107,0.74509805,0.4627451,0.5529412
1743,0.34395862,0.3443092,-3.080793,0.3137255,0.48235294,0.53333336
1744,0.46841466,0.34980148,-3.3487093,0.18039216,0.5568628,0.4745098
1745,0.44507778,0.34217972,-3.3022215,0.31764707,0.53333336,0.49019608
1746,0.4347509,0.35773903,-3.293473,0.35686275,0.4862745,0.5254902
1747,0.44935262,0.3494277,-3.2700274,0.35686275,0.4862745,0.5254902
1748,0.4663247,0.34851608,-3.2436268,0.31764707,0.53333336,0.49019608
1749,0.0415964,0.4239365,-3.5217252,0.18039216,0.54509807,0.48235294
1750,0.37834346,0.36207303,-3.179202,0.16862746,0.5411765,0.48235294
1751,-0.05678874,0.37461302,-3.49218,0.1254902,0.49803922,0.5137255
1752,0.0892834,0.44697258,-3.5025551,0.10980392,0.53333336,0.49019608
1753,-0.06813008,0.35987929,-3.175832,0.75686276,0.30588236,0.6627451
1754,0.41053802,0.3446593,-3.3257215,0.31764707,0.53333336,0.49019608
1755,0.496306,0.35796082,-3.2166345,0.12941177,0.5411765,0.4862745
1756,0.25577334,0.34903055,-3.448038,0.13333334,0.54901963,0.47843137
1757,-0.29610428,0.37317735,-3.5697658,0.30588236,0.43529412,0.58431375
1758,-0.029561477,0.38753206,-3.3681812,0.14509805,0.49411765,0.52156866
1759,-0.1614464,0.36558712,-3.4235241,0.23137255,0.48235294,0.5372549
1760,-0.35306364,0.408008,-3.3010087,0.49411765,0.3882353,0.627451
1761,0.4660995,0.35224107,-3.2173963,0.35686275,0.4862745,0.5254902
1762,-0.021115573,0.45796862,-3.480145,0.8039216,0.44705883,0.5568628
1763,-0.018260652,0.45204583,-3.4695165,0.06666667,0.53333336,0.49019608
1764,-0.19323403,0.37266198,-3.2806032,0.1254902,0.5176471,0.49411765
1765,0.42128283,0.3491566,-3.1597261,0.13333334,0.54901963,0.47843137
1766,0.42288607,0.35107237,-3.1382296,0.32156864,0.48235294,0.5294118
1767,0.4094982,0.35132512,-3.1232593,0.31764707,0.53333336,0.49019608
1768,-0.1704538,0.363631,-3.507433,0.07058824,0.49019608,0.5137255
1769,0.3276465,0.346809,-3.1457791,0.16862746,0.5411765,0.48235294
1770,-0.45336795,0.35882494,-3.481525,0.45882353,0.3764706,0.64705884
1771,0.33764768,0.34580436,-3.0597706,0.32156864,0.48235294,0.5294118
1772,0.039877687,0.38142687,-3.460595,0.76862746,0.45882353,0.5568628
1773,0.19868837,0.36515075,-3.2731879,0.32156864,0.48235294,0.5294118
1774,0.19158255,0.35185385,-3.0491257,0.31764707,0.53333336,0.49019608
1775,0.088628866,0.4655535,-3.4583154,0.24705882,0.5019608,0.50980395
1776,0.42703325,0.35043463,-3.314266,0.16862746,0.49411765,0.5058824
1777,0.3576871,0.36443225,-3.428617,0.35686275,0.4862745,0.5254902
1778,0.33261055,0.51628786,-3.4107523,0.35686275,0.4862745,0.5254902
1779,0.18688221,0.35442233,-3.5223224,0.32156864,0.48235294,0.5294118
1780,0.43388677,0.35005134,-3.1389709,0.32156864,0.48235294,0.5294118
1781,0.36416686,0.34640568,-3.2144022,0.35686275,0.4862745,0.5254902
1782,0.39245862,0.356128,-3.1623495,0.32156864,0.48235294,0.5294118
1783,0.34656164,0.35309052,-3.2073464,0.16862746,0.5411765,0.48235294
1784,0.285289,0.35522333,-3.2094388,0.32156864,0.48235294,0.5294118
1785,-0.76026994,0.29168987,-3.6935236,0.52156866,0.39215687,0.62352943
1786,-0.21316165,0.38185704,-3.2997532,0.68235296,0.3372549,0.6431373
1787,0.21616425,0.34935284,-3.0248523,0.32156864,0.48235294,0.5294118
1788,-0.41793308,0.4158072,-3.26232,0.11372549,0.5058824,0.49803922
1789,-0.49553663,0.52011395,-3.2294338,0.25490198,0.5019608,0.49803922
1790,0.16689165,0.35278258,-3.5007594,0.3137255,0.48235294,0.53333336
1791,0.30523616,0.35043457,-3.149877,0.18039216,0.54509807,0.48235294
1792,0.22773899,0.3478847,-2.9690037,0.32156864,0.48235294,0.5294118
1793,0.40806615,0.34806517,-3.3569107,0.35686275,0.4862745,0.5254902
1794,0.45353776,0.35390905,-3.1612022,0.12156863,0.5019608,0.5019608
1795,0.14585374,0.3592519,-3.5084865,0.3137255,0.48235294,0.53333336
1796,0.43103915,0.3740821,-3.1559086,0.3137255,0.48235294,0.53333336
1797,0.30812207,0.35921887,-3.2433884,0.8392157,0.33333334,0.6156863
1798,0.08865785,0.3571861,-3.4167018,0.3137255,0.48235294,0.53333336
1799,-0.7471965,0.35329893,-3.7431502,0.1254902,0.5372549,0.48235294
1800,-0.41060507,0.8729454,-3.5300756,0.23137255,0.56078434,0.47058824
1801,-0.2395501,0.34028533,-3.2903204,0.17254902,0.49019608,0.5254902
1802,0.19710179,0.38491237,-3.5300457,0.38431373,0.40784314,0.6
1803,0.26861718,0.35292655,-3.1659648,0.84705883,0.32156864,0.6117647
1804,0.11197478,0.45243174,-3.4784248,0.10980392,0.53333336,0.4862745
1805,-0.6662496,1.0726291,-4.0629296,0.27450982,0.6,0.44705883
1806,0.16949536,0.3584953,-3.5218549,0.32156864,0.48235294,0.5294118
1807,0.38486952,0.3571687,-3.1949337,0.32156864,0.48235294,0.5294118
1808,0.25610366,0.3538025,-3.2672508,0.32156864,0.48235294,0.5294118
1809,0.19875492,0.37737554,-3.325044,0.14901961,0.49411765,0.5137255
1810,0.35843706,0.35020897,-3.1365778,0.32156864,0.48235294,0.5294118
1811,0.018785434,0.4482829,-3.4725604,0.16862746,0.5411765,0.48235294
1812,0.0148254195,0.38467267,-3.3713958,0.1882353,0.49411765,0.5254902
1813,-0.31771907,0.3582576,-3.486506,0.30588236,0.42352942,0.5882353
1814,-0.49511433,0.36235002,-3.5805545,0.43529412,0.4,0.627451
1815,-0.82084054,0.32412264,-3.7530499,0.3254902,0.48235294,0.5372549
1816,0.17479376,0.3463414,-3.5834699,0.18039216,0.54509807,0.48235294
1817,0.42281944,0.36008808,-3.1002345,0.32156864,0.48235294,0.5294118
1818,-0.49676716,0.5376601,-3.2503624,0.18039216,0.54901963,0.47843137
1819,0.33776277,0.53626925,-3.3949897,0.12156863,0.5019608,0.5019608
1820,-0.22137518,0.37286568,-3.4785478,0.20784314,0.4745098,0.5372549
1821,0.27224475,0.34910065,-3.0670228,0.3137255,0.48235294,0.53333336
1822,-0.36110246,0.8773892,-3.4741006,0.23921569,0.5686275,0.47058824
1823,-0.51832205,0.44078147,-3.3203177,0.15686275,0.5372549,0.49019608
1824,0.13657542,0.37555888,-3.5475564,0.39607844,0.4,0.60784316
1825,-0.44630176,0.40669924,-3.3063734,0.62352943,0.3372549,0.67058825
1826,-0.2942941,0.3586418,-3.2817783,0.7490196,0.30588236,0.6862745
1827,0.3580485,0.3352647,-3.6085367,0.12156863,0.5019608,0.5019608
1828,0.31677088,0.3716595,-3.4352355,0.32156864,0.48235294,0.5294118
1829,0.43057066,0.35685506,-3.1760297,0.32156864,0.48235294,0.5294118
1830,0.3894022,0.3477354,-3.2273757,0.32156864,0.48235294,0.5294118
1831,0.17386945,0.34835708,-3.5416906,0.16862746,0.5411765,0.48235294
1832,0.32720762,0.35541868,-3.1369078,0.32156864,0.48235294,0.5294118
1833,0.033874366,0.3791612,-3.3896856,0.09411765,0.5019608,0.5058824
1834,0.35099444,0.34842739,-3.079981,0.12156863,0.5019608,0.5019608
1835,-0.09825129,0.38376126,-3.3668625,0.15294118,0.5019608,0.5137255
1836,0.21155412,0.34399647,-2.9994545,0.32156864,0.48235294,0.5294118
1837,-0.19370817,0.35986015,-3.046481,0.7254902,0.2784314,0.6901961
1838,0.3078923,0.3527822,-3.14216,0.88235295,0.3372549,0.58431375
1839,0.27361035,0.3460009,-3.017321,0.10980392,0.5019608,0.5019608
1840,0.21281017,0.34978917,-2.9718401,0.13333334,0.54901963,0.47843137
1841,0.35139012,0.3664354,-3.3401103,0.32156864,0.48235294,0.5294118
1842,0.26684195,0.3460585,-3.1567783,0.827451,0.30980393,0.62352943
1843,-0.20426805,0.37616444,-3.5653222,0.30588236,0.44313726,0.5803922
1844,0.32077944,0.35670692,-3.0643775,0.13333334,0.54901963,0.47843137
1845,-0.36231008,0.44695312,-3.5896125,0.16862746,0.53333336,0.4862745
1846,0.24219985,0.3545028,-3.0522218,0.18039216,0.54509807,0.48235294
1847,-0.37031117,0.51976085,-3.4683943,0.1882353,0.5529412,0.48235294
1848,0.10893645,0.35478958,-2.9908304,0.16862746,0.5411765,0.48235294
1849,0.3213131,0.3998732,-3.4800658,0.12156863,0.5019608,0.5019608
1850,-0.2752991,0.38254037,-3.3377104,0.61960787,0.34509805,0.65882355
1851,0.30925643,0.35479152,-3.255788,0.101960786,0.5019608,0.5058824
1852,0.38487083,0.34704196,-3.1643922,0.10980392,0.5019608,0.5019608
1853,0.29031703,0.3515766,-3.218485,0.13333334,0.54901963,0.47843137
1854,0.18075667,0.37014216,-3.292842,0.16862746,0.5411765,0.48235294
1855,-0.20535459,0.34571588,-3.0270882,0.12156863,0.53333336,0.48235294
1856,0.24844472,0.35707864,-2.989207,0.13333334,0.54901963,0.47843137
1857,0.05692208,0.39747208,-3.5264466,0.16862746,0.5411765,0.48235294
1858,0.28101614,0.35061258,-3.191285,0.13333334,0.54901963,0.47843137
1859,0.07244841,0.34896076,-3.1545775,0.8862745,0.3254902,0.5803922
1860,-0.45095265,0.45620984,-3.1936104,0.09411765,0.49019608,0.5176471
1861,-0.15088266,0.34899876,-3.0211382,0.8235294,0.27450982,0.627451
1862,0.1894304,0.35655007,-3.0478828,0.16862746,0.5411765,0.48235294
1863,0.22969793,0.33312505,-3.1917496,0.13333334,0.54901963,0.47843137
1864,0.16995613,0.34866086,-3.604335,0.18039216,0.5568628,0.4745098
1865,0.1421219,0.35220355,-3.4765403,0.09411765,0.5019608,0.5058824
1866,0.34150365,0.35853982,-3.181973,0.101960786,0.5019608,0.5058824
1867,0.33055866,0.3534743,-3.1101587,0.16862746,0.5411765,0.48235294
1868,0.058020715,0.4927149,-3.4502537,0.16862746,0.5411765,0.48235294
1869,0.12649845,0.37883368,-3.3544781,0.2784314,0.49803922,0.5254902
1870,0.09044411,0.39695722,-3.3608184,0.09803922,0.49803922,0.50980395
1871,-0.016285727,0.371275,-3.4737592,0.16862746,0.5411765,0.48235294
1872,0.026771965,0.5198654,-3.3998077,0.73333335,0.49803922,0.49803922
1873,0.12387908,0.36265904,-3.2678635,0.14901961,0.49019608,0.5254902
1874,0.2010534,0.3517867,-3.1461112,0.16862746,0.5411765,0.48235294
1875,0.044001628,0.35318416,-3.0341618,0.85882354,0.3019608,0.6
1876,-0.026221523,0.34822315,-3.0131164,0.85882354,0.27450982,0.6
1877,-0.24248584,0.3807509,-3.0771644,1.0,0.5058824,0.49411765
1878,-0.20452408,0.4554739,-3.03511,0.7411765,0.27450982,0.6666667
1879,0.31802076,0.35223335,-3.145137,0.18039216,0.54509807,0.48235294
1880,-0.016404578,0.36614588,-3.4752023,0.09803922,0.49803922,0.5058824
1881,-0.024129542,0.45097628,-3.4444253,0.17254902,0.53333336,0.49019608
1882,0.2677498,0.36118093,-3.1294339,0.8784314,0.32941177,0.5882353
1883,0.17907457,0.34462744,-2.977315,0.16862746,0.5411765,0.48235294
1884,-0.20479885,0.36170065,-3.0531871,0.8235294,0.33333334,0.627451
1885,-0.18835162,0.3431816,-3.0270605,0.8862745,0.32156864,0.5803922
1886,-0.40457457,0.41342735,-3.2876325,0.58431375,0.3372549,0.67058825
1887,-0.773712,1.2477506,-3.6522908,0.23921569,0.5529412,0.4862745
1888,-0.4361813,0.53627974,-3.6041987,0.17254902,0.54509807,0.4862745
1889,-0.19574209,0.36460525,-3.2796822,0.14117648,0.49019608,0.52156866
1890,-0.3849069,0.4208086,-3.282437,0.5882353,0.3254902,0.68235296
1891,0.11816447,0.34843078,-3.5380762,0.09411765,0.5019608,0.5058824
1892,0.04691202,0.47290742,-3.4980376,0.09803922,0.49803922,0.50980395
1893,-0.17206608,0.36155412,-3.419372,0.11372549,0.49019608,0.5176471
1894,0.28326294,0.36315435,-3.2415192,0.18039216,0.54509807,0.48235294
1895,-0.21277688,0.3554284,-3.536501,0.101960786,0.4862745,0.52156866
1896,-0.2500028,0.36981276,-3.4340014,0.54509807,0.34901962,0.6666667
1897,0.08984705,0.36827514,-3.5700982,0.18039216,0.54509807,0.48235294
1898,-0.2290826,0.3773377,-3.236498,0.05882353,0.5058824,0.49803922
1899,-0.20605959,0.25978777,-3.0701096,0.8509804,0.30980393,0.60784316
1900,0.039386887,0.41439253,-3.5934613,0.18039216,0.54509807,0.48235294
1901,-0.49616992,0.35033908,-3.4667296,0.5058824,0.37254903,0.6431373
1902,-0.78006643,1.286437,-3.730025,0.78431374,0.44313726,0.5647059
1903,-0.74373716,1.258321,-3.6531072,0.56078434,0.45882353,0.5529412
1904,-0.812177,1.2743175,-3.7011487,0.18431373,0.5647059,0.4745098
1905,-0.47048262,0.4673671,-3.1366022,0.6156863,0.42745098,0.5568628
1906,-0.7625771,1.2762864,-3.759811,0.1882353,0.5764706,0.47058824
1907,0.31381342,0.35552242,-3.1603246,0.09411765,0.5019608,0.5058824
1908,0.29539803,0.35826302,-3.2031932,0.31764707,0.53333336,0.49019608
1909,-0.0089802155,0.39789563,-3.4751837,0.8039216,0.46666667,0.54901963
1910,0.0015659184,0.37809563,-3.394836,0.21960784,0.4862745,0.5254902
1911,-0.13311593,0.37232745,-3.5314603,0.09803922,0.49803922,0.50980395
1912,-0.048075404,0.40225595,-3.3419306,0.23529412,0.4862745,0.5254902
1913,-0.3730317,0.35169783,-3.506078,0.27450982,0.44705883,0.5882353
1914,-0.5066151,0.46915758,-3.1424162,0.11372549,0.49019608,0.5176471
1915,0.24881192,0.359683,-3.2639515,0.09411765,0.5019608,0.5058824
1916,0.03601945,0.48331702,-3.4715586,0.09803922,0.49803922,0.50980395
1917,-0.11293956,0.3445002,-3.180567,0.74509805,0.3019608,0.68235296
1918,0.14478286,0.34739763,-3.4969978,0.09411765,0.5019608,0.5058824
1919,-0.16181345,0.35343224,-3.4791396,0.5137255,0.3372549,0.6745098
1920,-0.25831708,0.86133677,-3.3904796,0.3764706,0.4745098,0.53333336
1921,-0.24850444,0.38960513,-3.3022606,0.5803922,0.34117648,0.6627451
1922,0.10495005,0.35499442,-2.9906301,0.09411765,0.5019608,0.5058824
1923,0.28956246,0.3523361,-3.1869612,0.31764707,0.53333336,0.49019608
1924,0.04498202,0.42941624,-3.533236,0.09803922,0.49803922,0.5058824
1925,-0.48796397,0.46982208,-3.1692822,0.101960786,0.53333336,0.48235294
1926,-0.7138023,1.2418672,-3.7287996,0.27450982,0.54509807,0.48235294
1927,-0.79496735,1.2416742,-3.6273448,0.2627451,0.5529412,0.4862745
1928,0.12586726,0.39099967,-3.3383768,0.09803922,0.49803922,0.50980395
1929,0.07262256,0.3977116,-3.3599653,0.09803922,0.49803922,0.50980395
1930,0.028692665,0.38283637,-3.331012,0.09803922,0.49803922,0.5058824
1931,-0.11218257,0.37598997,-3.3966146,0.14901961,0.49803922,0.5176471
1932,-0.7793427,0.34657648,-3.6878645,0.42352942,0.41568628,0.58431375
1933,-0.52083415,0.46299082,-3.2477016,0.25490198,0.5019608,0.49803922
1934,-0.38378364,0.3980543,-3.1006303,0.4117647,0.4117647,0.6156863
1935,-0.39431402,0.40208897,-3.0689142,0.41960785,0.38431373,0.627451
1936,-0.4595753,0.545609,-3.1020703,0.09019608,0.5058824,0.5058824
1937,0.10715667,0.38497245,-3.3780403,0.09803922,0.49803922,0.5058824
1938,-0.07576578,0.3567079,-3.4624305,0.09803922,0.49803922,0.5058824
1939,-0.45502073,0.5500256,-3.2239053,0.16862746,0.5372549,0.4862745
1940,-0.46687144,0.37695402,-3.449732,0.43529412,0.38039216,0.6431373
1941,-0.46587428,0.45327768,-3.19901,0.09411765,0.49019608,0.5176471
1942,-0.21402158,0.4466984,-3.0175488,0.14117648,0.5529412,0.47058824
1943,-0.47219694,0.51872855,-3.1195838,0.09411765,0.5019608,0.5058824
1944,-0.28638476,0.38683057,-3.3304744,0.6117647,0.34509805,0.654902
1945,-0.023481878,0.36027202,-3.450996,0.16862746,0.5411765,0.48235294
1946,0.41563523,0.35402748,-3.2034783,0.32156864,0.48235294,0.5294118
1947,0.0063135033,0.3857026,-3.3696966,0.18039216,0.54509807,0.48235294
1948,-0.006982275,0.3756689,-3.375612,0.34117648,0.4745098,0.5294118
1949,-0.11235649,0.37218252,-3.525758,0.21176471,0.45882353,0.5529412
1950,-0.31690916,0.36961734,-3.5191023,0.34901962,0.40784314,0.6039216
1951,-0.11111506,0.35454088,-3.1779995,0.75686276,0.29803923,0.6745098
1952,-0.048447985,0.35532963,-3.0257127,0.84705883,0.28235295,0.6117647
1953,-0.47939804,0.47938386,-3.0984478,0.2627451,0.49019608,0.5058824
1954,-0.45755735,0.49224797,-3.0698748,0.105882354,0.48235294,0.5254902
1955,0.044692297,0.3918513,-3.3638473,0.17254902,0.53333336,0.49019608
1956,-0.45823994,0.5328759,-3.1282213,0.09803922,0.5019608,0.50980395
1957,-0.5177513,0.4612534,-3.1090162,0.1254902,0.5137255,0.49803922
1958,0.05036502,0.38634428,-3.4869351,0.09803922,0.49803922,0.50980395
1959,0.03790577,0.40634623,-3.467248,0.09803922,0.49803922,0.50980395
1960,-0.30847302,0.94863665,-3.7033691,0.2784314,0.54901963,0.4862745
1961,-0.30173722,0.53457165,-3.4148417,0.12156863,0.49411765,0.50980395
1962,-0.4902243,0.5269998,-3.2232087,0.10980392,0.50980395,0.5019608
1963,-0.40730968,0.3929082,-3.0430422,0.11764706,0.54509807,0.4745098
1964,-0.81356174,0.38332635,-3.653143,0.16862746,0.5294118,0.49019608
1965,-0.26334244,0.42208505,-3.0248315,0.44705883,0.38039216,0.6313726
1966,0.07875507,0.36759558,-3.1424625,0.80784315,0.30588236,0.63529414
1967,0.07103851,0.39075696,-3.333396,0.17254902,0.53333336,0.49019608
1968,-0.11900531,0.36914727,-3.49417,0.31764707,0.4392157,0.5764706
1969,-0.13032413,0.378073,-3.3897355,0.28627452,0.45490196,0.56078434
1970,-0.2176096,0.34838232,-3.5131793,0.39215687,0.3882353,0.63529414
1971,-0.25166097,0.38203728,-3.4604404,0.12941177,0.48235294,0.5294118
1972,0.115867995,0.35821888,-3.0408068,0.17254902,0.53333336,0.49019608
1973,0.054428045,0.34800744,-3.0689464,0.8862745,0.29411766,0.58431375
1974,0.032678623,0.35474557,-3.03534,0.8901961,0.2901961,0.5803922
1975,-0.7436871,1.2612857,-3.7167554,0.3019608,0.5411765,0.49411765
1976,-0.7583969,0.28934476,-3.7038913,0.5176471,0.36862746,0.6431373
1977,-0.19325581,0.3509914,-3.0254693,0.87058824,0.29411766,0.5921569
1978,-0.49467403,0.5526166,-3.1247036,0.11372549,0.5058824,0.49803922
1979,-0.41230556,0.42504677,-2.9607742,0.14117648,0.5529412,0.47058824
1980,-0.46282986,0.55380136,-3.134516,0.12941177,0.49803922,0.5137255
1981,-0.4574028,0.48906037,-3.096415,0.09411765,0.4862745,0.52156866
1982,-0.38963154,0.44468948,-2.9718354,0.14117648,0.5529412,0.47058824
1983,-0.33762515,0.35154393,-3.0594318,0.75686276,0.27058825,0.6784314
1984,-0.4966893,0.3573072,-3.5391665,0.45490196,0.38039216,0.6431373
1985,-0.20464732,0.41958067,-3.051671,0.7294118,0.27058825,0.69411767
1986,-0.01447335,0.47927967,-3.4691777,0.13333334,0.4862745,0.52156866
1987,0.08017028,0.36215487,-3.2734635,0.15686275,0.54509807,0.47843137
1988,0.06452488,0.3720907,-3.2797277,0.15686275,0.54509807,0.47843137
1989,-0.017835693,0.37585703,-3.36139,0.20392157,0.48235294,0.5176471
1990,-0.020262638,0.36987224,-3.277629,0.25882354,0.4862745,0.53333336
1991,0.10188808,0.35286534,-3.055252,0.9137255,0.29411766,0.5647059
1992,-0.18708853,0.38634518,-3.365622,0.18431373,0.49019608,0.52156866
1993,-0.29944617,0.35479438,-3.4755268,0.56078434,0.34117648,0.6666667
1994,0.083946116,0.34871235,-3.0337849,0.91764706,0.30588236,0.56078434
1995,-0.008003735,0.35225815,-3.0645406,0.827451,0.2901961,0.62352943
1996,-0.81942254,1.2726238,-3.6940074,0.3019608,0.54901963,0.47843137
1997,-0.41789913,0.4390026,-3.259707,0.5176471,0.35686275,0.654902
1998,-0.51200265,0.43498868,-3.325031,0.19215687,0.4862745,0.5372549
1999,-0.48937923,0.5427197,-3.1093495,0.11372549,0.5058824,0.49803922
2000,-0.40438715,0.43361646,-2.972163,0.2627451,0.49019608,0.5058824
2001,-0.446601,0.49702257,-2.978159,0.19215687,0.49411765,0.52156866
2002,-0.48073804,0.40993458,-2.976765,0.40784314,0.40392157,0.6156863
2003,0.111488365,0.35149246,-3.055185,0.8666667,0.29411766,0.59607846
2004,0.038003568,0.34832516,-2.987694,0.89411765,0.28627452,0.5764706
2005,-0.013602764,0.35446492,-3.009616,0.84313726,0.2784314,0.6117647
2006,-0.21291383,0.36433223,-3.1302354,0.14117648,0.5529412,0.47058824
2007,-0.21922179,0.4544179,-3.042721,0.56078434,0.35686275,0.3647059
2008,-0.39438605,0.4400313,-3.0154502,0.11764706,0.54509807,0.4745098
2009,-0.44133043,0.5002357,-2.9960563,0.14509805,0.48235294,0.52156866
2010,-0.51022583,0.36422044,-2.9788175,0.11372549,0.5058824,0.49803922
2011,-0.7860003,1.2826507,-3.771381,0.25882354,0.5568628,0.48235294
2012,-0.41500923,0.9799485,-3.7925124,0.2627451,0.56078434,0.4745098
2013,-0.048534993,0.3605173,-2.9855647,0.8352941,0.27450982,0.61960787
2014,-0.036261793,0.3789283,-3.3899772,0.2,0.4862745,0.5254902
2015,-0.19721803,0.34818915,-3.5750065,0.30980393,0.41960785,0.59607846
2016,0.029422047,0.34960166,-3.213882,0.7882353,0.3137255,0.6509804
2017,-0.47951797,0.4728404,-3.12039,0.14117648,0.5529412,0.47058824
2018,-0.37705025,0.38980287,-3.0508626,0.43529412,0.4,0.60784316
2019,-0.23597004,0.40189612,-3.4023838,0.12156863,0.53333336,0.48235294
2020,-0.42979035,0.3575327,-3.4918907,0.4392157,0.38039216,0.64705884
2021,-0.14884359,0.34824535,-3.1873994,0.77254903,0.28627452,0.6627451
2022,-0.12912759,0.36551756,-3.5670326,0.33333334,0.42352942,0.6
2023,-0.39666775,0.38017535,-2.9752066,0.72156864,0.31764707,0.6745098
2024,-0.83074147,0.33777976,-3.848722,0.15294118,0.54509807,0.4862745
2025,-0.9896478,1.3243911,-3.8019335,0.22745098,0.5568628,0.47843137
2026,-0.47908923,0.46442553,-3.0439603,0.19607843,0.48235294,0.5254902
2027,0.05513205,0.36032432,-3.2035418,0.8156863,0.29411766,0.63529414
2028,-0.06429991,0.37356573,-3.4012866,0.14117648,0.49411765,0.5176471
2029,0.09526541,0.33977148,-3.092769,0.8901961,0.29411766,0.5803922
2030,-0.28065476,0.36505783,-3.287535,0.6313726,0.32941177,0.65882355
2031,-0.79771274,1.2927505,-3.7373533,0.75686276,0.45490196,0.5529412
2032,-0.77186364,0.34817693,-3.7334352,0.10980392,0.54509807,0.48235294
2033,-0.8181549,1.2902694,-3.7091248,0.6392157,0.45490196,0.54509807
2034,-0.40215278,0.43519142,-3.2328563,0.6392157,0.3372549,0.6627451
2035,-0.48552048,0.44994587,-2.9862566,0.17254902,0.49411765,0.5137255
2036,-0.5365564,0.5194432,-2.969335,0.25490198,0.5019608,0.49803922
2037,-0.4626861,0.4958626,-2.9697204,0.17254902,0.49411765,0.5137255
2038,-0.40498275,0.54138017,-3.5495505,0.17254902,0.49411765,0.5137255
2039,-0.80991906,0.3394352,-3.7900352,0.15686275,0.54901963,0.48235294
2040,-0.21952964,0.3370158,-2.9966145,0.1254902,0.5372549,0.48235294
2041,-0.32104024,0.3552133,-3.0355303,0.7490196,0.2784314,0.6784314
2042,-0.37540218,0.37065497,-3.0070372,0.36862746,0.43529412,0.5686275
2043,-0.4826724,0.52850246,-2.9847357,0.17254902,0.49411765,0.5137255
2044,-0.75127774,1.2399826,-3.7827082,0.23529412,0.5568628,0.47843137
2045,-0.47322312,0.49585438,-3.1705902,0.09019608,0.49019608,0.5176471
2046,-0.12151174,0.36561394,-3.5149627,0.1882353,0.4745098,0.5372549
2047,-0.15899475,0.3566545,-3.5621922,0.16862746,0.4627451,0.5568628
2048,-0.091298796,0.37428066,-3.4000208,0.16470589,0.49411765,0.52156866
2049,0.048302013,0.35013115,-3.1361892,0.8627451,0.30588236,0.6
2050,-0.16362217,0.3932129,-3.3514087,0.11764706,0.54509807,0.4745098
2051,0.026758598,0.3470181,-2.9885864,0.90588236,0.3019608,0.5686275
2052,-0.3843887,0.35280648,-3.5040634,0.20392157,0.45882353,0.56078434
2053,-0.4067641,0.40532854,-3.0645165,0.101960786,0.53333336,0.48235294
2054,-0.48063278,0.5498882,-3.0876856,0.25490198,0.5019608,0.49803922
